sid,season,name,iso_time,nature,latitude,longitude,wind_kts,pressure_mb
2018146N19273,2018,ALBERTO,2018-05-28 03:00:00,TS,28.4,-86.0,,
2018146N19273,2018,ALBERTO,2018-05-28 06:00:00,TS,28.6,-86.0,55,990
2018146N19273,2018,ALBERTO,2018-05-28 09:00:00,TS,28.8,-86.0,,
2018146N19273,2018,ALBERTO,2018-05-28 12:00:00,TS,29.1,-85.9,50,991
2018146N19273,2018,ALBERTO,2018-05-28 15:00:00,TS,29.4,-85.9,,
2018146N19273,2018,ALBERTO,2018-05-28 18:00:00,TS,29.8,-85.9,45,991
2018146N19273,2018,ALBERTO,2018-05-28 21:00:00,TS,30.3,-86.0,40,992
2018146N19273,2018,ALBERTO,2018-05-29 00:00:00,TS,30.9,-86.1,30,993
2018146N19273,2018,ALBERTO,2018-05-29 03:00:00,TS,31.4,-86.3,,
2018146N19273,2018,ALBERTO,2018-05-29 06:00:00,TS,31.9,-86.6,30,994
2018146N19273,2018,ALBERTO,2018-05-29 09:00:00,TS,32.4,-86.8,,
2018146N19273,2018,ALBERTO,2018-05-29 12:00:00,TS,33.0,-87.0,30,996
2018146N19273,2018,ALBERTO,2018-05-29 15:00:00,TS,33.6,-87.2,,
2018146N19273,2018,ALBERTO,2018-05-29 18:00:00,TS,34.2,-87.3,30,997
2018146N19273,2018,ALBERTO,2018-05-29 21:00:00,TS,34.8,-87.5,,
2018146N19273,2018,ALBERTO,2018-05-30 00:00:00,TS,35.4,-87.6,30,998
2018146N19273,2018,ALBERTO,2018-05-30 03:00:00,TS,36.0,-87.8,,
2018146N19273,2018,ALBERTO,2018-05-30 06:00:00,TS,36.7,-87.9,30,998
2018146N19273,2018,ALBERTO,2018-05-30 09:00:00,TS,37.4,-87.9,,
2018146N19273,2018,ALBERTO,2018-05-30 12:00:00,TS,38.2,-87.7,30,998
2018146N19273,2018,ALBERTO,2018-05-30 15:00:00,TS,39.0,-87.4,,
2018146N19273,2018,ALBERTO,2018-05-30 18:00:00,TS,39.9,-87.0,30,998
2018146N19273,2018,ALBERTO,2018-05-30 21:00:00,TS,40.7,-86.5,,
2018146N19273,2018,ALBERTO,2018-05-31 00:00:00,TS,41.5,-86.0,30,997
2018146N19273,2018,ALBERTO,2018-05-31 03:00:00,TS,42.4,-85.3,,
2018146N19273,2018,ALBERTO,2018-05-31 06:00:00,DS,43.5,-84.6,30,995
2018146N19273,2018,ALBERTO,2018-05-31 09:00:00,DS,44.7,-83.9,,
2018146N19273,2018,ALBERTO,2018-05-31 12:00:00,DS,46.0,-83.3,30,995
2018186N10325,2018,BERYL,2018-07-04 12:00:00,TS,10.0,-34.9,30,1008
2018186N10325,2018,BERYL,2018-07-04 15:00:00,TS,10.1,-35.7,,
2018186N10325,2018,BERYL,2018-07-04 18:00:00,TS,10.1,-36.5,30,1008
2018186N10325,2018,BERYL,2018-07-04 21:00:00,TS,10.1,-37.3,,
2018186N10325,2018,BERYL,2018-07-05 00:00:00,TS,10.1,-38.0,35,1007
2018186N10325,2018,BERYL,2018-07-05 03:00:00,TS,10.1,-38.8,,
2018186N10325,2018,BERYL,2018-07-05 06:00:00,TS,10.1,-39.5,35,1007
2018186N10325,2018,BERYL,2018-07-05 09:00:00,TS,10.1,-40.2,,
2018186N10325,2018,BERYL,2018-07-05 12:00:00,TS,10.2,-40.9,40,1005
2018186N10325,2018,BERYL,2018-07-05 15:00:00,TS,10.3,-41.6,,
2018186N10325,2018,BERYL,2018-07-05 18:00:00,TS,10.3,-42.3,45,1003
2018186N10325,2018,BERYL,2018-07-05 21:00:00,TS,10.3,-42.9,,
2018186N10325,2018,BERYL,2018-07-06 00:00:00,TS,10.3,-43.4,55,999
2018186N10325,2018,BERYL,2018-07-06 03:00:00,TS,10.4,-44.0,,
2018186N10325,2018,BERYL,2018-07-06 06:00:00,TS,10.5,-44.6,70,991
2018186N10325,2018,BERYL,2018-07-06 09:00:00,TS,10.6,-45.3,,
2018186N10325,2018,BERYL,2018-07-06 12:00:00,TS,10.7,-46.0,70,992
2018186N10325,2018,BERYL,2018-07-06 15:00:00,TS,10.7,-46.7,,
2018186N10325,2018,BERYL,2018-07-06 18:00:00,TS,10.6,-47.3,65,993
2018186N10325,2018,BERYL,2018-07-06 21:00:00,TS,10.6,-47.8,,
2018186N10325,2018,BERYL,2018-07-07 00:00:00,TS,10.7,-48.3,65,994
2018186N10325,2018,BERYL,2018-07-07 03:00:00,TS,10.9,-48.8,,
2018186N10325,2018,BERYL,2018-07-07 06:00:00,TS,11.1,-49.3,65,995
2018186N10325,2018,BERYL,2018-07-07 09:00:00,TS,11.4,-49.8,,
2018186N10325,2018,BERYL,2018-07-07 12:00:00,TS,11.7,-50.4,55,999
2018186N10325,2018,BERYL,2018-07-07 15:00:00,TS,12.1,-51.2,,
2018186N10325,2018,BERYL,2018-07-07 18:00:00,TS,12.4,-52.0,45,1003
2018186N10325,2018,BERYL,2018-07-07 21:00:00,TS,12.7,-52.8,,
2018186N10325,2018,BERYL,2018-07-08 00:00:00,TS,12.9,-53.6,45,1005
2018186N10325,2018,BERYL,2018-07-08 03:00:00,TS,13.1,-54.4,,
2018186N10325,2018,BERYL,2018-07-08 06:00:00,TS,13.4,-55.2,45,1006
2018186N10325,2018,BERYL,2018-07-08 09:00:00,TS,13.7,-56.0,,
2018186N10325,2018,BERYL,2018-07-08 12:00:00,DS,14.1,-56.9,45,1006
2018186N10325,2018,BERYL,2018-07-08 15:00:00,DS,14.5,-58.0,,
2018186N10325,2018,BERYL,2018-07-08 18:00:00,DS,14.8,-59.2,40,1008
2018186N10325,2018,BERYL,2018-07-08 21:00:00,DS,15.1,-60.3,,
2018186N10325,2018,BERYL,2018-07-09 00:00:00,DS,15.5,-61.3,35,1010
2018186N10325,2018,BERYL,2018-07-09 03:00:00,DS,15.9,-62.3,,
2018186N10325,2018,BERYL,2018-07-09 06:00:00,DS,16.2,-63.2,35,1011
2018186N10325,2018,BERYL,2018-07-09 09:00:00,DS,16.4,-64.3,,
2018186N10325,2018,BERYL,2018-07-09 12:00:00,DS,16.6,-65.3,35,1013
2018186N10325,2018,BERYL,2018-07-09 15:00:00,DS,16.8,-66.2,,
2018186N10325,2018,BERYL,2018-07-09 18:00:00,DS,17.1,-67.1,35,1013
2018186N10325,2018,BERYL,2018-07-09 21:00:00,DS,17.3,-68.0,,
2018186N10325,2018,BERYL,2018-07-10 00:00:00,DS,17.6,-68.9,35,1013
2018186N10325,2018,BERYL,2018-07-10 03:00:00,DS,17.8,-69.8,,
2018186N10325,2018,BERYL,2018-07-10 06:00:00,DS,18.1,-70.5,30,1013
2018186N10325,2018,BERYL,2018-07-10 09:00:00,DS,18.7,-71.1,,
2018186N10325,2018,BERYL,2018-07-10 12:00:00,DS,19.3,-71.6,30,1013
2018186N10325,2018,BERYL,2018-07-10 15:00:00,DS,19.8,-72.0,,
2018186N10325,2018,BERYL,2018-07-10 18:00:00,DS,20.2,-72.4,30,1013
2018186N10325,2018,BERYL,2018-07-10 21:00:00,DS,20.7,-72.7,,
2018186N10325,2018,BERYL,2018-07-11 00:00:00,DS,21.3,-73.0,25,1013
2018186N10325,2018,BERYL,2018-07-11 03:00:00,DS,21.8,-73.3,,
2018186N10325,2018,BERYL,2018-07-11 06:00:00,DS,22.4,-73.6,25,1013
2018186N10325,2018,BERYL,2018-07-11 09:00:00,DS,23.0,-73.7,,
2018186N10325,2018,BERYL,2018-07-11 12:00:00,DS,23.7,-73.8,25,1013
2018186N10325,2018,BERYL,2018-07-11 15:00:00,DS,24.4,-73.8,,
2018186N10325,2018,BERYL,2018-07-11 18:00:00,DS,25.2,-73.8,25,1013
2018186N10325,2018,BERYL,2018-07-11 21:00:00,DS,25.9,-73.7,,
2018186N10325,2018,BERYL,2018-07-12 00:00:00,DS,26.7,-73.6,25,1013
2018186N10325,2018,BERYL,2018-07-12 03:00:00,DS,27.5,-73.4,,
2018186N10325,2018,BERYL,2018-07-12 06:00:00,DS,28.2,-73.1,25,1013
2018186N10325,2018,BERYL,2018-07-12 09:00:00,DS,28.9,-72.8,,
2018186N10325,2018,BERYL,2018-07-12 12:00:00,DS,29.6,-72.4,25,1013
2018186N10325,2018,BERYL,2018-07-12 15:00:00,DS,30.2,-72.0,,
2018186N10325,2018,BERYL,2018-07-12 18:00:00,DS,30.8,-71.6,25,1013
2018186N10325,2018,BERYL,2018-07-12 21:00:00,DS,31.4,-71.1,,
2018186N10325,2018,BERYL,2018-07-13 00:00:00,DS,31.9,-70.7,25,1013
2018186N10325,2018,BERYL,2018-07-13 03:00:00,DS,32.3,-70.4,,
2018186N10325,2018,BERYL,2018-07-13 06:00:00,DS,32.6,-70.1,25,1013
2018186N10325,2018,BERYL,2018-07-13 09:00:00,DS,33.0,-69.8,,
2018186N10325,2018,BERYL,2018-07-13 12:00:00,DS,33.3,-69.4,25,1013
2018186N10325,2018,BERYL,2018-07-13 15:00:00,DS,33.6,-69.0,,
2018186N10325,2018,BERYL,2018-07-13 18:00:00,DS,33.9,-68.6,25,1013
2018186N10325,2018,BERYL,2018-07-13 21:00:00,DS,34.2,-68.3,,
2018186N10325,2018,BERYL,2018-07-14 00:00:00,DS,34.5,-68.0,25,1013
2018186N10325,2018,BERYL,2018-07-14 03:00:00,DS,34.7,-67.7,,
2018186N10325,2018,BERYL,2018-07-14 06:00:00,DS,35.0,-67.3,30,1013
2018186N10325,2018,BERYL,2018-07-14 09:00:00,DS,35.3,-66.7,,
2018186N10325,2018,BERYL,2018-07-14 12:00:00,SS,35.6,-66.2,35,1008
2018186N10325,2018,BERYL,2018-07-14 15:00:00,SS,36.1,-65.8,,
2018186N10325,2018,BERYL,2018-07-14 18:00:00,SS,36.7,-65.5,35,1007
2018186N10325,2018,BERYL,2018-07-14 21:00:00,SS,37.3,-65.5,,
2018186N10325,2018,BERYL,2018-07-15 00:00:00,SS,37.8,-65.5,35,1005
2018186N10325,2018,BERYL,2018-07-15 03:00:00,SS,38.1,-65.5,,
2018186N10325,2018,BERYL,2018-07-15 06:00:00,SS,38.2,-65.4,35,1006
2018186N10325,2018,BERYL,2018-07-15 09:00:00,SS,38.2,-65.3,,
2018186N10325,2018,BERYL,2018-07-15 12:00:00,SS,38.1,-65.1,35,1008
2018186N10325,2018,BERYL,2018-07-15 15:00:00,SS,38.0,-64.8,,
2018186N10325,2018,BERYL,2018-07-15 18:00:00,SS,38.0,-64.3,35,1009
2018186N10325,2018,BERYL,2018-07-15 21:00:00,SS,38.1,-63.7,,
2018186N10325,2018,BERYL,2018-07-16 00:00:00,DS,38.3,-63.1,35,1010
2018186N10325,2018,BERYL,2018-07-16 03:00:00,DS,38.5,-62.5,,
2018186N10325,2018,BERYL,2018-07-16 06:00:00,DS,38.7,-61.8,35,1011
2018186N10325,2018,BERYL,2018-07-16 09:00:00,DS,39.0,-61.0,,
2018186N10325,2018,BERYL,2018-07-16 12:00:00,DS,39.5,-60.2,35,1011
2018186N10325,2018,BERYL,2018-07-16 15:00:00,DS,40.0,-59.3,,
2018186N10325,2018,BERYL,2018-07-16 18:00:00,DS,40.7,-58.5,35,1012
2018186N10325,2018,BERYL,2018-07-16 21:00:00,DS,41.8,-57.8,,
2018186N10325,2018,BERYL,2018-07-17 00:00:00,DS,43.0,-57.1,30,1012
2018186N10325,2018,BERYL,2018-07-17 03:00:00,DS,44.3,-56.4,,
2018186N10325,2018,BERYL,2018-07-17 06:00:00,DS,45.5,-55.7,30,1012
2018186N31292,2018,CHRIS,2018-07-05 06:00:00,DS,30.7,-68.5,20,1021
2018186N31292,2018,CHRIS,2018-07-05 09:00:00,DS,30.7,-69.1,,
2018186N31292,2018,CHRIS,2018-07-05 12:00:00,DS,30.7,-69.7,20,1021
2018186N31292,2018,CHRIS,2018-07-05 15:00:00,DS,30.7,-70.2,,
2018186N31292,2018,CHRIS,2018-07-05 18:00:00,DS,30.8,-70.7,20,1020
2018186N31292,2018,CHRIS,2018-07-05 21:00:00,DS,30.8,-71.2,,
2018186N31292,2018,CHRIS,2018-07-06 00:00:00,DS,30.9,-71.7,25,1019
2018186N31292,2018,CHRIS,2018-07-06 03:00:00,DS,31.0,-72.2,,
2018186N31292,2018,CHRIS,2018-07-06 06:00:00,DS,31.2,-72.6,25,1018
2018186N31292,2018,CHRIS,2018-07-06 09:00:00,DS,31.3,-72.9,,
2018186N31292,2018,CHRIS,2018-07-06 12:00:00,TS,31.5,-73.1,25,1016
2018186N31292,2018,CHRIS,2018-07-06 15:00:00,TS,31.6,-73.3,,
2018186N31292,2018,CHRIS,2018-07-06 18:00:00,TS,31.8,-73.6,25,1016
2018186N31292,2018,CHRIS,2018-07-06 21:00:00,TS,32.0,-73.9,,
2018186N31292,2018,CHRIS,2018-07-07 00:00:00,TS,32.2,-74.2,25,1015
2018186N31292,2018,CHRIS,2018-07-07 03:00:00,TS,32.4,-74.4,,
2018186N31292,2018,CHRIS,2018-07-07 06:00:00,TS,32.6,-74.6,25,1015
2018186N31292,2018,CHRIS,2018-07-07 09:00:00,TS,32.7,-74.8,,
2018186N31292,2018,CHRIS,2018-07-07 12:00:00,TS,32.7,-74.9,25,1015
2018186N31292,2018,CHRIS,2018-07-07 15:00:00,TS,32.8,-75.1,,
2018186N31292,2018,CHRIS,2018-07-07 18:00:00,TS,32.8,-75.2,30,1014
2018186N31292,2018,CHRIS,2018-07-07 21:00:00,TS,32.8,-75.3,,
2018186N31292,2018,CHRIS,2018-07-08 00:00:00,TS,32.9,-75.3,30,1012
2018186N31292,2018,CHRIS,2018-07-08 03:00:00,TS,33.0,-75.4,,
2018186N31292,2018,CHRIS,2018-07-08 06:00:00,TS,33.1,-75.4,35,1010
2018186N31292,2018,CHRIS,2018-07-08 09:00:00,TS,33.1,-75.2,,
2018186N31292,2018,CHRIS,2018-07-08 12:00:00,TS,33.1,-75.0,35,1008
2018186N31292,2018,CHRIS,2018-07-08 15:00:00,TS,33.0,-74.9,,
2018186N31292,2018,CHRIS,2018-07-08 18:00:00,TS,32.8,-74.8,40,1007
2018186N31292,2018,CHRIS,2018-07-08 21:00:00,TS,32.7,-74.7,,
2018186N31292,2018,CHRIS,2018-07-09 00:00:00,TS,32.6,-74.6,45,1005
2018186N31292,2018,CHRIS,2018-07-09 03:00:00,TS,32.5,-74.5,,
2018186N31292,2018,CHRIS,2018-07-09 06:00:00,TS,32.4,-74.5,45,1001
2018186N31292,2018,CHRIS,2018-07-09 09:00:00,TS,32.3,-74.6,,
2018186N31292,2018,CHRIS,2018-07-09 12:00:00,TS,32.2,-74.6,50,999
2018186N31292,2018,CHRIS,2018-07-09 15:00:00,TS,32.1,-74.5,,
2018186N31292,2018,CHRIS,2018-07-09 18:00:00,TS,32.1,-74.4,55,996
2018186N31292,2018,CHRIS,2018-07-09 21:00:00,TS,32.1,-74.3,,
2018186N31292,2018,CHRIS,2018-07-10 00:00:00,TS,32.2,-74.3,60,994
2018186N31292,2018,CHRIS,2018-07-10 03:00:00,TS,32.3,-74.2,,
2018186N31292,2018,CHRIS,2018-07-10 06:00:00,TS,32.4,-74.1,60,992
2018186N31292,2018,CHRIS,2018-07-10 09:00:00,TS,32.6,-73.8,,
2018186N31292,2018,CHRIS,2018-07-10 12:00:00,TS,32.9,-73.5,65,990
2018186N31292,2018,CHRIS,2018-07-10 15:00:00,TS,33.1,-73.2,,
2018186N31292,2018,CHRIS,2018-07-10 18:00:00,TS,33.4,-72.8,75,983
2018186N31292,2018,CHRIS,2018-07-10 21:00:00,TS,33.6,-72.4,,
2018186N31292,2018,CHRIS,2018-07-11 00:00:00,TS,33.9,-71.9,90,969
2018186N31292,2018,CHRIS,2018-07-11 03:00:00,TS,34.2,-71.4,,
2018186N31292,2018,CHRIS,2018-07-11 06:00:00,TS,34.6,-70.7,90,969
2018186N31292,2018,CHRIS,2018-07-11 09:00:00,TS,35.0,-70.0,,
2018186N31292,2018,CHRIS,2018-07-11 12:00:00,TS,35.6,-69.1,85,973
2018186N31292,2018,CHRIS,2018-07-11 15:00:00,TS,36.3,-68.0,,
2018186N31292,2018,CHRIS,2018-07-11 18:00:00,TS,37.0,-66.8,80,976
2018186N31292,2018,CHRIS,2018-07-11 21:00:00,TS,37.7,-65.6,,
2018186N31292,2018,CHRIS,2018-07-12 00:00:00,TS,38.5,-64.3,75,980
2018186N31292,2018,CHRIS,2018-07-12 03:00:00,TS,39.6,-63.0,,
2018186N31292,2018,CHRIS,2018-07-12 06:00:00,TS,40.9,-61.7,65,985
2018186N31292,2018,CHRIS,2018-07-12 09:00:00,TS,42.1,-60.5,,
2018186N31292,2018,CHRIS,2018-07-12 12:00:00,TS,43.3,-59.2,60,987
2018186N31292,2018,CHRIS,2018-07-12 15:00:00,TS,44.5,-57.8,,
2018186N31292,2018,CHRIS,2018-07-12 18:00:00,ET,45.7,-56.4,55,989
2018186N31292,2018,CHRIS,2018-07-12 21:00:00,ET,46.9,-54.9,,
2018186N31292,2018,CHRIS,2018-07-13 00:00:00,ET,48.0,-53.4,45,998
2018186N31292,2018,CHRIS,2018-07-13 03:00:00,ET,49.1,-51.8,,
2018186N31292,2018,CHRIS,2018-07-13 06:00:00,ET,50.0,-50.0,45,999
2018186N31292,2018,CHRIS,2018-07-13 09:00:00,ET,50.6,-47.7,,
2018186N31292,2018,CHRIS,2018-07-13 12:00:00,ET,51.0,-45.0,40,1000
2018186N31292,2018,CHRIS,2018-07-13 15:00:00,ET,51.5,-42.0,,
2018186N31292,2018,CHRIS,2018-07-13 18:00:00,ET,52.0,-39.0,40,1000
2018186N31292,2018,CHRIS,2018-07-13 21:00:00,ET,52.6,-36.2,,
2018186N31292,2018,CHRIS,2018-07-14 00:00:00,ET,53.5,-33.5,40,997
2018186N31292,2018,CHRIS,2018-07-14 03:00:00,ET,54.7,-30.6,,
2018186N31292,2018,CHRIS,2018-07-14 06:00:00,ET,56.0,-28.0,45,993
2018186N31292,2018,CHRIS,2018-07-14 09:00:00,ET,57.1,-26.3,,
2018186N31292,2018,CHRIS,2018-07-14 12:00:00,ET,58.0,-25.0,45,988
2018186N31292,2018,CHRIS,2018-07-14 15:00:00,ET,58.8,-23.6,,
2018186N31292,2018,CHRIS,2018-07-14 18:00:00,ET,59.5,-22.5,45,986
2018186N31292,2018,CHRIS,2018-07-14 21:00:00,ET,60.1,-21.6,,
2018186N31292,2018,CHRIS,2018-07-15 00:00:00,ET,60.5,-21.0,45,983
2018186N31292,2018,CHRIS,2018-07-15 03:00:00,ET,60.6,-20.7,,
2018186N31292,2018,CHRIS,2018-07-15 06:00:00,ET,60.6,-20.6,40,985
2018186N31292,2018,CHRIS,2018-07-15 09:00:00,ET,60.6,-20.5,,
2018186N31292,2018,CHRIS,2018-07-15 12:00:00,ET,60.7,-20.3,35,988
2018186N31292,2018,CHRIS,2018-07-15 15:00:00,ET,60.8,-20.0,,
2018186N31292,2018,CHRIS,2018-07-15 18:00:00,ET,60.9,-19.5,30,990
2018186N31292,2018,CHRIS,2018-07-15 21:00:00,ET,61.0,-19.1,,
2018186N31292,2018,CHRIS,2018-07-16 00:00:00,ET,61.0,-18.5,25,992
2018186N31292,2018,CHRIS,2018-07-16 03:00:00,ET,61.0,-17.5,,
2018186N31292,2018,CHRIS,2018-07-16 06:00:00,ET,61.1,-16.3,25,994
2018186N31292,2018,CHRIS,2018-07-16 09:00:00,ET,61.1,-14.9,,
2018186N31292,2018,CHRIS,2018-07-16 12:00:00,ET,61.3,-13.7,25,996
2018186N31292,2018,CHRIS,2018-07-16 15:00:00,ET,61.6,-12.9,,
2018186N31292,2018,CHRIS,2018-07-16 18:00:00,ET,62.1,-12.5,25,999
2018186N31292,2018,CHRIS,2018-07-16 21:00:00,ET,62.6,-12.2,,
2018186N31292,2018,CHRIS,2018-07-17 00:00:00,ET,63.1,-12.0,20,1002
2018186N31292,2018,CHRIS,2018-07-17 03:00:00,ET,63.3,-11.9,,
2018186N31292,2018,CHRIS,2018-07-17 06:00:00,ET,63.3,-11.8,20,1005
2018186N31292,2018,CHRIS,2018-07-17 09:00:00,ET,63.4,-11.7,,
2018186N31292,2018,CHRIS,2018-07-17 12:00:00,ET,63.5,-11.5,15,1007
2018215N41326,2018,DEBBY,2018-08-02 18:00:00,ET,41.2,-33.7,30,1012
2018215N41326,2018,DEBBY,2018-08-02 21:00:00,ET,41.0,-34.6,,
2018215N41326,2018,DEBBY,2018-08-03 00:00:00,ET,40.8,-35.5,35,1011
2018215N41326,2018,DEBBY,2018-08-03 03:00:00,ET,40.6,-36.4,,
2018215N41326,2018,DEBBY,2018-08-03 06:00:00,ET,40.4,-37.2,35,1011
2018215N41326,2018,DEBBY,2018-08-03 09:00:00,ET,40.2,-38.1,,
2018215N41326,2018,DEBBY,2018-08-03 12:00:00,ET,39.9,-38.9,35,1011
2018215N41326,2018,DEBBY,2018-08-03 15:00:00,ET,39.6,-39.7,,
2018215N41326,2018,DEBBY,2018-08-03 18:00:00,DS,39.2,-40.5,35,1010
2018215N41326,2018,DEBBY,2018-08-03 21:00:00,DS,38.9,-41.3,,
2018215N41326,2018,DEBBY,2018-08-04 00:00:00,DS,38.6,-42.2,35,1010
2018215N41326,2018,DEBBY,2018-08-04 03:00:00,DS,38.2,-43.1,,
2018215N41326,2018,DEBBY,2018-08-04 06:00:00,DS,37.8,-44.0,30,1010
2018215N41326,2018,DEBBY,2018-08-04 09:00:00,DS,37.3,-44.6,,
2018215N41326,2018,DEBBY,2018-08-04 12:00:00,DS,36.7,-45.1,30,1010
2018215N41326,2018,DEBBY,2018-08-04 15:00:00,DS,36.2,-45.5,,
2018215N41326,2018,DEBBY,2018-08-04 18:00:00,DS,35.7,-46.0,30,1010
2018215N41326,2018,DEBBY,2018-08-04 21:00:00,DS,35.2,-46.6,,
2018215N41326,2018,DEBBY,2018-08-05 00:00:00,DS,34.8,-47.2,30,1010
2018215N41326,2018,DEBBY,2018-08-05 03:00:00,DS,34.4,-47.8,,
2018215N41326,2018,DEBBY,2018-08-05 06:00:00,DS,33.9,-48.4,30,1010
2018215N41326,2018,DEBBY,2018-08-05 09:00:00,DS,33.4,-48.8,,
2018215N41326,2018,DEBBY,2018-08-05 12:00:00,DS,32.9,-49.2,30,1010
2018215N41326,2018,DEBBY,2018-08-05 15:00:00,DS,32.5,-49.5,,
2018215N41326,2018,DEBBY,2018-08-05 18:00:00,DS,32.2,-49.8,30,1010
2018215N41326,2018,DEBBY,2018-08-05 21:00:00,DS,31.9,-50.1,,
2018215N41326,2018,DEBBY,2018-08-06 00:00:00,DS,31.7,-50.3,30,1010
2018215N41326,2018,DEBBY,2018-08-06 03:00:00,DS,31.4,-50.2,,
2018215N41326,2018,DEBBY,2018-08-06 06:00:00,DS,31.3,-50.0,30,1010
2018215N41326,2018,DEBBY,2018-08-06 09:00:00,DS,31.5,-49.8,,
2018215N41326,2018,DEBBY,2018-08-06 12:00:00,DS,31.9,-49.5,30,1010
2018215N41326,2018,DEBBY,2018-08-06 15:00:00,DS,32.2,-49.2,,
2018215N41326,2018,DEBBY,2018-08-06 18:00:00,DS,32.6,-48.9,30,1010
2018215N41326,2018,DEBBY,2018-08-06 21:00:00,DS,33.0,-48.4,,
2018215N41326,2018,DEBBY,2018-08-07 00:00:00,DS,33.7,-47.9,30,1009
2018215N41326,2018,DEBBY,2018-08-07 03:00:00,DS,34.8,-47.6,,
2018215N41326,2018,DEBBY,2018-08-07 06:00:00,SS,36.0,-47.6,35,1008
2018215N41326,2018,DEBBY,2018-08-07 09:00:00,SS,37.0,-47.8,,
2018215N41326,2018,DEBBY,2018-08-07 12:00:00,SS,37.9,-48.1,35,1008
2018215N41326,2018,DEBBY,2018-08-07 15:00:00,SS,38.5,-48.6,,
2018215N41326,2018,DEBBY,2018-08-07 18:00:00,SS,39.0,-49.0,35,1008
2018215N41326,2018,DEBBY,2018-08-07 21:00:00,SS,39.4,-49.2,,
2018215N41326,2018,DEBBY,2018-08-08 00:00:00,TS,39.7,-49.2,35,1006
2018215N41326,2018,DEBBY,2018-08-08 03:00:00,TS,40.1,-49.1,,
2018215N41326,2018,DEBBY,2018-08-08 06:00:00,TS,40.4,-49.0,40,1003
2018215N41326,2018,DEBBY,2018-08-08 09:00:00,TS,40.7,-48.8,,
2018215N41326,2018,DEBBY,2018-08-08 12:00:00,TS,41.0,-48.6,40,1003
2018215N41326,2018,DEBBY,2018-08-08 15:00:00,TS,41.3,-48.4,,
2018215N41326,2018,DEBBY,2018-08-08 18:00:00,TS,41.6,-48.1,40,1000
2018215N41326,2018,DEBBY,2018-08-08 21:00:00,TS,42.0,-47.7,,
2018215N41326,2018,DEBBY,2018-08-09 00:00:00,TS,42.4,-47.2,45,998
2018215N41326,2018,DEBBY,2018-08-09 03:00:00,TS,42.8,-46.7,,
2018215N41326,2018,DEBBY,2018-08-09 06:00:00,TS,43.2,-46.0,40,1000
2018215N41326,2018,DEBBY,2018-08-09 09:00:00,TS,43.6,-45.3,,
2018215N41326,2018,DEBBY,2018-08-09 12:00:00,TS,44.0,-44.4,40,1002
2018215N41326,2018,DEBBY,2018-08-09 15:00:00,TS,44.5,-43.3,,
2018215N41326,2018,DEBBY,2018-08-09 18:00:00,DS,45.1,-42.0,35,1004
2018215N41326,2018,DEBBY,2018-08-09 21:00:00,DS,45.5,-40.4,,
2018215N41326,2018,DEBBY,2018-08-10 00:00:00,ET,45.9,-38.5,35,1004
2018215N41326,2018,DEBBY,2018-08-10 03:00:00,ET,46.2,-36.6,,
2018215N41326,2018,DEBBY,2018-08-10 06:00:00,ET,46.5,-34.7,35,1004
2018215N41326,2018,DEBBY,2018-08-10 09:00:00,ET,46.8,-32.8,,
2018215N41326,2018,DEBBY,2018-08-10 12:00:00,ET,47.0,-30.8,30,1004
2018227N37315,2018,ERNESTO,2018-08-15 00:00:00,DS,36.9,-45.5,30,1011
2018227N37315,2018,ERNESTO,2018-08-15 03:00:00,DS,37.2,-45.6,,
2018227N37315,2018,ERNESTO,2018-08-15 06:00:00,SS,37.4,-45.7,30,1009
2018227N37315,2018,ERNESTO,2018-08-15 09:00:00,SS,37.6,-45.8,,
2018227N37315,2018,ERNESTO,2018-08-15 12:00:00,SS,37.8,-45.9,35,1008
2018227N37315,2018,ERNESTO,2018-08-15 15:00:00,SS,38.1,-45.9,,
2018227N37315,2018,ERNESTO,2018-08-15 18:00:00,SS,38.5,-45.8,35,1008
2018227N37315,2018,ERNESTO,2018-08-15 21:00:00,SS,38.9,-45.6,,
2018227N37315,2018,ERNESTO,2018-08-16 00:00:00,SS,39.3,-45.4,35,1008
2018227N37315,2018,ERNESTO,2018-08-16 03:00:00,SS,39.8,-45.1,,
2018227N37315,2018,ERNESTO,2018-08-16 06:00:00,SS,40.3,-44.7,35,1008
2018227N37315,2018,ERNESTO,2018-08-16 09:00:00,SS,40.9,-44.3,,
2018227N37315,2018,ERNESTO,2018-08-16 12:00:00,SS,41.5,-43.8,40,1007
2018227N37315,2018,ERNESTO,2018-08-16 15:00:00,SS,42.0,-43.0,,
2018227N37315,2018,ERNESTO,2018-08-16 18:00:00,TS,42.4,-42.1,40,1007
2018227N37315,2018,ERNESTO,2018-08-16 21:00:00,TS,42.9,-41.2,,
2018227N37315,2018,ERNESTO,2018-08-17 00:00:00,TS,43.5,-40.2,40,1007
2018227N37315,2018,ERNESTO,2018-08-17 03:00:00,TS,44.2,-39.1,,
2018227N37315,2018,ERNESTO,2018-08-17 06:00:00,TS,44.9,-37.9,40,1006
2018227N37315,2018,ERNESTO,2018-08-17 09:00:00,TS,45.7,-36.6,,
2018227N37315,2018,ERNESTO,2018-08-17 12:00:00,TS,46.6,-35.1,40,1005
2018227N37315,2018,ERNESTO,2018-08-17 15:00:00,TS,47.5,-33.5,,
